time,x,y,head direction
1648417375388171.00, 358.5862, 462.6806, 175.6089
1648417375426769.50, 363.2937, 461.1989, 169.1768
1648417375464068.50, 373.5370, 460.1971, 151.4145
1648417375497629.50, 383.7988, 455.5656, 139.4896
1648417375534938.75, 387.0554, 452.6533, 132.8647
1648417375568797.75, 393.7926, 446.8020, 124.2183
1648417375604317.00, 398.9455, 444.3214, 118.8056
1648417375638992.50, 401.3012, 442.9539, 117.8495
1648417375674762.25, 405.1088, 439.9498, 115.7649
1648417375709213.50, 407.3888, 438.7308, 114.0946
1648417375746069.50, 411.3060, 437.2202, 114.2907
1648417375782930.75, 414.9702, 437.0932, 111.1943
1648417375818645.50, 418.0261, 436.9649, 110.4516
1648417375853666.00, 422.7329, 437.2594, 113.8904
1648417375888698.25, 425.4021, 437.8585, 115.3066
1648417375922285.75, 431.3151, 439.0589, 119.8705
1648417375960376.50, 436.5151, 439.0615, 118.1371
1648417375996835.00, 439.1815, 438.6992, 115.1053
1648417376029827.25, 445.9836, 437.4567, 109.4836
1648417376065798.00, 448.5141, 436.2134, 106.0788
1648417376099435.00, 453.4951, 433.7337, 98.4193
1648417376134821.75, 455.0924, 432.6326, 96.5114
1648417376167512.75, 458.7258, 430.6494, 92.6336
1648417376201550.25, 464.5579, 427.2616, 89.9991
1648417376234293.75, 466.4483, 426.1505, 90.7369
1648417376270490.00, 469.9983, 423.2192, 91.7500
1648417376300775.75, 472.2984, 421.0971, 92.6071
1648417376334845.75, 475.2549, 416.6890, 86.1645
1648417376367142.75, 476.6410, 414.1947, 83.0346
1648417376417313.25, 480.1776, 409.7671, 81.6332
1648417376454741.25, 484.2951, 408.8737, 79.0065
1648417376493399.25, 486.0095, 408.3510, 79.6471
1648417376541469.00, 489.3561, 407.7799, 82.1848
1648417376576760.75, 492.3319, 407.1155, 81.0782
1648417376608303.25, 494.5584, 407.8913, 83.9749
1648417376644393.25, 495.8416, 407.2876, 81.3230
1648417376681973.00, 499.6260, 404.9355, 80.8296
1648417376718625.25, 501.7501, 404.3635, 84.9712
1648417376758232.25, 502.8814, 403.4676, 86.0442
1648417376792493.00, 504.9914, 398.0231, 76.6031
1648417376829179.00, 505.3884, 393.2874, 69.0671
1648417376867238.75, 506.2081, 390.0286, 66.2083
1648417376901856.75, 506.9431, 385.2366, 60.9672
1648417376937654.75, 507.1861, 382.3882, 54.8891
1648417376973460.75, 507.2608, 380.4248, 51.6085
1648417377010432.00, 507.4720, 376.7966, 45.8194
1648417377046902.50, 507.7918, 374.2219, 43.6459
1648417377081689.50, 508.4877, 369.7149, 47.2582
1648417377113295.25, 510.0721, 366.3941, 46.9846
1648417377149357.50, 511.6058, 364.7653, 51.2903
1648417377192397.50, 514.7334, 363.3675, 57.5006
1648417377230842.50, 516.9300, 360.9473, 59.9431
1648417377268756.75, 517.6117, 359.6203, 59.3590
1648417377303871.00, 518.8473, 357.7967, 53.0298
1648417377335635.25, 519.6993, 355.5541, 50.9653
1648417377375928.25, 520.2292, 354.9549, 49.3252
1648417377412918.75, 521.6119, 353.6721, 50.4198
1648417377443212.25, 522.9580, 352.6477, 53.1500
1648417377473930.25, 523.8936, 352.2031, 53.9518
1648417377504550.50, 524.6800, 352.0027, 55.3836
1648417377535515.25, 525.5688, 352.1395, 58.5852
1648417377564896.25, 525.6469, 352.3869, 59.0852
1648417377595563.50, 525.4539, 352.4003, 58.8082
1648417377626254.50, 524.4827, 352.7607, 54.8791
1648417377656306.25, 522.4816, 351.7233, 48.1808
1648417377696996.75, 519.7564, 349.0466, 37.1593
1648417377745242.50, 517.9634, 346.8857, 35.7536
1648417377793177.75, 513.6196, 342.9537, 27.8288
1648417377833390.25, 505.8660, 337.0601, 15.2864
1648417377869917.75, 504.2338, 334.8552, 14.5137
1648417377908928.75, 501.6579, 330.1865, 10.4920
1648417377950040.25, 501.0802, 327.4772, 15.5661
1648417377985415.00, 502.8912, 324.8009, 17.2580
1648417378024363.25, 504.5442, 324.1172, 19.4254
1648417378058153.75, 508.1752, 323.9996, 33.8676
1648417378094668.25, 512.5397, 324.7336, 41.8079
1648417378130453.00, 514.9196, 325.9468, 47.9862
1648417378165038.75, 520.1285, 330.2871, 62.3033
1648417378202328.75, 523.6857, 333.8689, 70.1270
1648417378235033.25, 529.8988, 340.7130, 91.1893
1648417378269207.75, 536.9356, 349.2041, 106.0819
1648417378302212.25, 540.0903, 354.0315, 117.4659
1648417378335560.00, 543.1713, 365.2714, 131.2695
1648417378367852.25, 543.8633, 370.6392, 136.4320
1648417378413280.75, 545.4689, 381.2312, 149.3050
1648417378448584.25, 544.2909, 390.5622, 158.8358
1648417378484222.50, 544.6248, 394.0431, 158.1684
1648417378523898.75, 545.5300, 401.5166, 159.0611
1648417378562747.50, 545.6421, 407.5118, 164.2185
1648417378620168.25, 545.3014, 410.4724, 168.4969
1648417378656171.00, 546.7813, 414.6357, 173.7501
1648417378693061.25, 546.2923, 417.2602, 177.5990
1648417378729248.25, 545.6450, 418.2707, 179.8702
1648417378765971.25, 544.0449, 420.2263, 182.4091
1648417378803242.75, 543.1778, 421.0906, 184.8323
1648417378837272.50, 541.0315, 422.6869, 186.4637
1648417378872915.00, 539.9675, 424.3726, 181.9879
1648417378908786.25, 540.6569, 425.8218, 179.8362
1648417378943985.00, 542.9399, 430.0019, 175.6319
1648417379023004.00, 543.6001, 432.2658, -99.0000
1648417379097314.75, 540.8427, 438.0718, -99.0000
1648417379173900.50, 535.3663, 442.0973, -99.0000
1648417379251792.00, 524.3849, 446.3106, -99.0000
1648417379324945.00, 512.1546, 446.9195, -99.0000
1648417379405482.75, 493.6655, 447.6237, -99.0000
1648417379482161.00, 484.6814, 445.0195, -99.0000
1648417379522613.25, 477.9350, 439.4814, 248.8600
1648417379563771.00, 476.3296, 439.7137, 250.2819
1648417379599318.00, 473.1734, 442.8935, 251.2146
1648417379637705.50, 469.7617, 444.0042, 245.8919
1648417379670692.25, 467.9259, 447.0031, 239.3700
1648417379705552.00, 467.0202, 448.2707, 238.2376
1648417379742762.00, 466.7490, 449.8042, 233.3073
1648417379775820.75, 466.1851, 451.1983, 231.2773
1648417379811319.50, 465.1698, 455.7812, 229.9389
1648417379846264.25, 465.0451, 456.0527, 231.7399
1648417379880112.25, 466.0757, 455.0913, 235.2226
1648417379911862.75, 466.9558, 454.8587, 236.3766
1648417379963820.75, 467.6537, 453.1934, 238.9053
1648417380002333.00, 471.7103, 454.3088, 241.4289
1648417380041492.50, 476.6351, 452.3388, 241.2760
1648417380079904.75, 482.0697, 449.0902, 239.8673
1648417380119052.75, 484.7314, 446.7636, 237.8095
1648417380160767.50, 487.1084, 444.6106, 233.6063
1648417380230743.25, 491.5720, 441.2311, 232.5847
1648417380266408.25, 495.9481, 440.8835, 241.3776
1648417380308684.50, 497.0475, 441.8417, 248.5175
1648417380342182.00, 497.3370, 443.6003, 258.6396
1648417380375960.00, 497.1359, 444.5254, 258.9151
1648417380409127.75, 496.1599, 446.1336, 263.7914
1648417380444363.50, 495.5259, 446.7171, 269.0089
1648417380477792.25, 494.0862, 447.6082, 271.3691
1648417380509402.00, 493.1764, 447.9844, 275.0100
1648417380542483.75, 490.6218, 448.4342, 281.5890
1648417380579235.00, 489.0064, 448.4093, 279.9967
1648417380613898.25, 485.1932, 447.5266, 287.1436
1648417380649281.00, 480.4259, 446.0914, 296.8189
1648417380683390.50, 477.6398, 445.4786, 302.6984
1648417380718378.25, 470.9357, 443.7021, 313.8760
1648417380755084.75, 467.1075, 441.9477, 318.9956
1648417380790269.00, 459.9103, 436.3525, 321.6231
1648417380822689.50, 452.2301, 427.9822, 323.8361
1648417380868568.00, 449.8790, 423.7683, 326.6808
1648417380904652.75, 448.1845, 417.3971, 330.8422
1648417380947127.50, 448.4010, 410.5088, 330.3924
1648417380993799.50, 443.0663, 405.1993, 326.6263
1648417381037963.50, 436.2138, 398.9664, 324.5057
1648417381076274.25, 431.1897, 396.0924, 321.1992
1648417381120460.50, 429.0958, 395.3922, 320.0420
1648417381165045.25, 426.1133, 392.7491, 313.0348
1648417381208473.25, 421.0364, 390.6385, 309.4350
1648417381251453.75, 418.4210, 388.6006, 317.0866
1648417381293661.75, 416.6425, 386.7361, 321.0874
1648417381356286.50, 416.6490, 386.1653, 326.6019
1648417381401242.25, 416.2038, 390.2746, 326.4236
1648417381441193.25, 413.2719, 391.2977, 324.1204
1648417381472268.25, 409.6020, 392.2100, 329.3078
1648417381524481.00, 408.7711, 392.6225, 329.3053
1648417381587714.50, 409.5192, 393.5440, 319.5779
1648417381669825.75, 408.3437, 395.1789, 312.8583
1648417381733529.75, 403.1624, 395.0566, 303.1667
1648417381778520.50, 397.1702, 396.9423, 302.5695
1648417381812110.50, 395.3989, 398.7238, 304.2922
1648417381845571.50, 394.8918, 400.5118, 310.4530
1648417381884525.50, 393.6111, 400.6810, 310.6493
1648417381917042.00, 393.9697, 401.1577, 311.7118
1648417381946911.25, 394.0743, 401.1751, 312.1303
1648417381979847.25, 393.6616, 401.0931, 316.4268
1648417382010470.00, 393.3485, 401.0960, 319.0880
1648417382043597.25, 393.2467, 400.8702, 322.4390
1648417382073145.75, 393.3624, 400.8079, 322.5379
1648417382104873.75, 393.4959, 400.7086, 323.7923
1648417382134375.25, 393.0223, 400.8864, 325.4872
1648417382163808.00, 393.6762, 400.8129, 326.1162
1648417382196035.50, 394.6819, 400.7632, 325.9893
1648417382231960.50, 395.9675, 400.9003, 324.2542
1648417382269243.75, 396.6959, 400.7464, 324.3079
1648417382299236.50, 397.3862, 400.8933, 327.5619
1648417382330407.25, 397.4999, 400.7084, 329.8748
1648417382363136.00, 397.5038, 400.5612, 330.7837
1648417382393277.75, 397.3773, 400.3356, 331.4426
1648417382426698.75, 396.8163, 399.8138, 332.9474
1648417382456447.25, 396.3808, 399.4562, 334.0932
1648417382487944.75, 395.3761, 398.8343, 336.9922
1648417382517746.25, 394.8054, 398.4720, 337.9420
1648417382546917.50, 394.9586, 398.1789, 338.7428
1648417382578737.50, 393.5692, 397.4504, 340.5691
1648417382611166.00, 393.1731, 397.1710, 340.1536
1648417382642703.25, 392.9440, 396.7755, 341.2718
1648417382671586.50, 392.9763, 396.6875, 341.9212
1648417382701567.50, 393.1737, 396.7801, 342.0257
1648417382731640.00, 392.6863, 397.2540, 343.2025
1648417382761941.50, 392.7207, 397.4926, 343.3862
1648417382792468.50, 392.6802, 397.6462, 343.4395
1648417382823307.75, 392.2490, 397.5583, 344.9653
1648417382852871.25, 392.0326, 397.4623, 345.7328
1648417382884346.50, 391.8740, 397.1391, 346.0971
1648417382914065.00, 391.9892, 397.0461, 345.7618
1648417382943542.75, 392.2143, 396.9153, 345.5201
1648417382974661.00, 392.4713, 396.8577, 344.8681
1648417383003791.75, 392.4450, 396.7477, 344.6023
1648417383032706.75, 392.3701, 396.6687, 345.1000
1648417383063520.00, 392.1279, 396.4933, 346.1859
1648417383094829.75, 392.0638, 396.3224, 346.2655
1648417383124713.75, 392.9044, 396.4051, 346.1137
1648417383157661.50, 392.9004, 396.1558, 345.9440
1648417383187668.50, 392.9078, 396.1962, 346.0261
1648417383217461.75, 392.8598, 396.1494, 346.1221
1648417383247977.00, 391.9550, 396.0415, 346.6388
1648417383278271.75, 391.9553, 396.0599, 346.8191
1648417383309729.25, 392.6782, 396.1983, 345.8726
1648417383338672.25, 392.5693, 396.1454, 345.9898
1648417383368474.75, 392.4463, 396.0522, 345.9829
1648417383398233.00, 392.8417, 396.2844, 346.2215
1648417383429696.00, 392.5555, 396.3606, 345.3291
1648417383463065.50, 393.1445, 396.7227, 343.5447
1648417383495018.25, 394.0513, 397.3760, 341.2008
1648417383526093.75, 394.4144, 397.8199, 341.2730
1648417383557222.00, 395.4191, 398.8339, 341.6100
1648417383586899.50, 396.0455, 399.2265, 340.9999
1648417383618719.50, 396.6483, 399.6744, 340.9926
1648417383648492.00, 396.4695, 399.6331, 342.0690
1648417383678327.50, 396.0477, 399.3674, 343.5370
1648417383712597.00, 395.7272, 397.6594, 345.3398
1648417383742449.75, 395.1708, 396.2153, 346.2558
1648417383776432.50, 393.7579, 391.6191, 351.0849
1648417383859321.75, 394.1966, 388.5545, 355.1339
1648417383900537.25, 394.5302, 370.1049, 358.4667
1648417383978722.00, 395.0797, 364.7367, 359.0296
1648417384024224.25, 393.3394, 343.2848, 352.3887
1648417384064230.50, 391.5456, 335.7707, 351.5171
1648417384101309.25, 390.1775, 331.8763, 345.9290
1648417384138843.25, 386.1272, 327.5981, 348.5049
1648417384185272.75, 384.7602, 325.7471, 344.4823
1648417384222760.75, 383.4202, 322.9943, 346.1517
1648417384258437.00, 380.7100, 321.0151, 345.9524
1648417384310624.00, 376.4311, 320.0248, 348.6411
1648417384356346.25, 371.9489, 317.7305, 348.3007
1648417384407232.25, 366.5537, 313.6828, 344.3463
1648417384453346.25, 362.1276, 307.4042, 340.2678
1648417384488569.50, 359.2914, 301.6074, 343.7385
1648417384524315.25, 357.5968, 296.1101, 339.2001
1648417384561784.00, 355.1040, 289.1629, 347.2032
1648417384596735.75, 355.0189, 285.5070, 346.4050
1648417384632677.00, 353.7931, 278.4249, 346.2582
1648417384667789.25, 354.3877, 275.9789, 354.3677
1648417384704884.75, 355.5887, 271.8041, 1.5175
1648417384740618.75, 355.9331, 265.5788, 3.5466
1648417384778213.75, 355.5901, 262.7699, 1.6669
1648417384813232.75, 353.8096, 256.7416, 359.6572
1648417384851321.25, 352.5602, 252.2323, 358.2973
1648417384887590.50, 352.9537, 251.1891, 357.5574
1648417384923040.25, 353.1835, 247.8481, 357.3310
1648417384958351.50, 354.2093, 242.5629, 1.5977
1648417384991118.00, 354.5420, 239.2761, 0.9913
1648417385054155.00, 357.0093, 234.4195, -99.0000
1648417385090397.00, 361.2006, 230.9715, 19.3092
1648417385123499.00, 365.0933, 228.1517, 27.4427
1648417385159244.75, 367.4865, 227.1069, 29.0319
1648417385195703.50, 366.9083, 225.3336, 27.6702
1648417385226389.00, 366.1629, 223.8261, 25.1714
1648417385265384.50, 364.2632, 224.3100, 18.4485
1648417385305653.25, 360.9232, 225.1406, 7.8525
1648417385341217.25, 354.7645, 227.5365, 357.4417
1648417385381745.50, 351.5085, 227.7111, 353.1306
1648417385422501.00, 345.0632, 232.5473, 341.9000
1648417385463401.50, 336.7862, 237.4744, 325.6515
1648417385500787.50, 329.4519, 243.7866, 311.8334
1648417385538293.00, 321.0528, 249.7015, 300.5163
1648417385575978.50, 317.8590, 251.4815, 297.3815
1648417385608212.00, 312.3888, 255.4016, 290.5248
1648417385642517.25, 309.6483, 256.7458, 290.5925
1648417385677243.00, 304.0447, 257.0349, 287.0823
1648417385713103.25, 296.3211, 256.5392, 284.4618
1648417385746314.25, 293.1165, 255.3476, 287.9411
1648417385780848.50, 287.7041, 251.8724, 294.2886
1648417385817008.75, 283.9539, 251.4647, 293.8267
1648417385853977.50, 279.6425, 249.7829, 295.7683
1648417385890807.75, 277.6821, 249.5751, 292.6590
1648417385929673.00, 272.9109, 251.0261, 286.2752
1648417385972361.00, 268.2940, 253.2967, 278.0978
1648417386016978.50, 262.0768, 256.8625, 275.4295
1648417386061920.75, 256.9640, 258.8518, 278.0016
1648417386104048.50, 251.9789, 262.0937, 276.8535
1648417386158268.50, 249.0704, 265.5938, 269.7493
1648417386201050.25, 244.6734, 272.6717, 262.6081
1648417386243477.00, 241.7185, 275.5368, 265.4357
1648417386280785.00, 239.3287, 278.2448, 262.1993
1648417386324851.00, 238.1395, 281.4145, 251.6978
1648417386377984.75, 237.6454, 282.7380, 248.5364
1648417386425456.75, 234.3695, 292.2832, 244.3910
1648417386464716.25, 233.0033, 294.9136, 243.8379
1648417386550285.75, 230.9116, 300.7072, 243.2429
1648417386599637.50, 230.3101, 311.7053, 235.3112
1648417386641091.50, 229.3071, 314.3597, 241.9608
1648417386677483.00, 228.9318, 313.5315, 243.1407
1648417386729194.50, 227.0026, 311.6408, 240.1395
1648417386768932.50, 225.6597, 311.3811, 237.9736
1648417386820784.25, 225.3519, 312.4497, 235.3729
1648417386864320.25, 225.5757, 315.8332, 226.4425
1648417386977287.25, 225.3070, 319.2726, 223.2345
1648417387019441.25, 235.0968, 331.7593, 204.5403
1648417387066847.00, 242.3607, 337.6920, 189.9920
1648417387101487.50, 248.2512, 341.9156, 182.3699
1648417387267085.75, 255.3931, 346.9397, -99.0000
1648417387314052.25, 273.9497, 361.4303, 171.9933
1648417387360051.00, 279.1423, 363.0871, 166.7023
1648417387405923.25, 280.8082, 363.6213, 157.2625
1648417387494668.00, 286.3715, 365.0687, 154.5652
1648417387536456.50, 292.7147, 367.9032, 152.1701
1648417387579694.00, 294.7901, 368.0560, 153.4915
1648417387618614.50, 296.4372, 368.1101, 155.4294
1648417387650657.00, 297.9475, 367.8761, 156.8131
1648417387689953.75, 298.2524, 367.3415, 157.5134
1648417387729685.00, 298.4614, 365.6165, 152.9302
1648417387767571.50, 299.8685, 363.6886, 145.8186
1648417387809729.50, 302.5177, 362.7024, 144.0790
1648417387866088.25, 308.2947, 361.5869, 139.8336
1648417387903638.25, 317.8177, 360.5696, 129.9080
1648417387941869.75, 325.3337, 362.3691, 130.6071
1648417387978803.50, 327.6750, 362.9304, 129.3892
1648417388013527.75, 331.7607, 364.4813, 128.3938
1648417388045751.25, 336.6537, 365.9813, 127.8361
1648417388080385.50, 340.3059, 366.9695, 124.4096
1648417388119182.00, 347.4318, 369.4682, 127.6784
1648417388156514.25, 349.4621, 371.4158, 134.8693
1648417388192458.25, 352.4358, 375.3966, 141.9553
1648417388229854.50, 353.7948, 377.4071, 141.3066
1648417388266268.25, 353.9344, 377.7299, 139.4833
1648417388303050.50, 355.9814, 378.6939, 136.3206
1648417388334935.75, 358.0443, 378.2837, 133.9388
1648417388370182.75, 358.8280, 379.0751, 134.2584
1648417388401659.25, 359.8733, 378.1714, 139.3439
1648417388440525.50, 360.6424, 378.0106, 136.2557
1648417388474094.75, 361.0740, 379.5070, 135.4694
1648417388508783.50, 360.7878, 380.1694, 136.9762
1648417388570137.25, 359.3005, 381.5639, -99.0000
1648417388604864.75, 356.1643, 383.8898, 147.7421
1648417388640589.25, 355.0226, 384.9642, 151.0409
1648417388674686.75, 352.0087, 388.1899, 158.0320
1648417388738987.00, 349.8545, 390.3773, -99.0000
1648417388811321.00, 340.6951, 399.5464, -99.0000
1648417388871494.50, 322.0643, 407.3568, -99.0000
1648417388931674.75, 310.9625, 408.1423, -99.0000
1648417388967198.75, 295.7460, 407.6990, 231.7393
1648417389005804.25, 287.1732, 408.9421, 235.9345
1648417389045256.25, 284.5652, 410.4496, 234.2761
1648417389081794.75, 279.3163, 411.3192, 236.3658
1648417389119860.50, 276.6970, 412.4047, 231.8291
1648417389159330.25, 274.8022, 413.6855, 232.0049
1648417389189416.00, 271.8518, 415.6185, 234.7769
1648417389220168.25, 269.3729, 416.9599, 232.4035
1648417389255791.25, 267.4682, 417.1157, 234.7982
1648417389317766.00, 264.7197, 416.7296, -99.0000
1648417389396439.75, 259.3193, 416.2044, -99.0000
1648417389438720.25, 245.0495, 414.0240, 257.7779
1648417389481694.50, 236.4031, 415.2217, 255.5980
1648417389520322.50, 231.9780, 416.7254, 258.3885
1648417389559786.00, 230.4642, 416.9488, 257.9627
1648417389594765.75, 227.6155, 419.2090, 253.7421
1648417389656754.75, 222.5149, 421.1889, -99.0000
1648417389737304.25, 211.8086, 420.8302, -99.0000
1648417389776484.25, 204.1186, 418.8619, 274.8333
1648417389858924.50, 196.7322, 418.5507, -99.0000
1648417389918992.75, 182.3295, 416.8490, -99.0000
1648417389979851.25, 176.9328, 414.8831, -99.0000
1648417390015476.50, 170.4426, 415.2573, 271.9629
1648417390050534.75, 167.9212, 415.4009, 273.9080
1648417390086280.00, 166.5155, 415.8933, 272.4738
1648417390125146.00, 166.0978, 417.1417, 268.8423
